名詞クラス,名詞,co_freq
量,ピストン間,7
量,カルシウム固形分,7
量,金属面,6
量,軸受部,6
量,軸受摺動面積,6
量,軸受台,6
量,許容差,6
量,設計時,6
量,規格値外,6
量,衝撃荷重,6
量,累積鉄濃度,6
量,累積摩耗体積,6
量,管理限界値mgKOH/g以下,6
量,管理基準値以内,6
量,石炭粉砕時,6
量,発生割合,6
量,疲労摩耗サイクロ減速機構内,6
量,特性低下ちょう度,6
量,点検水分濃度,6
量,潤滑油供給不足,6
量,測定不能滴点,6
量,減速機部,6
量,減肉,6
量,混入2.電食,6
量,油膜圧力,6
量,油中粒子サイズ,6
量,汚染粒子数粒子径,6
量,最大,6
量,摩耗粒子数,6
量,推定回目,6
量,実数部,6
量,外気温,6
量,変位量,6
量,半値,6
量,加水分解時,6
量,初期汚染度,6
量,保持器摺動面,6
量,低温,6
量,仕切り板程度,6
量,上部,6
量,リリーフ時,6
量,メタル部,6
量,メタル表面積,6
量,ボールネジ部,6
量,ベアリング内,6
量,ピッチ円直径,6
量,ナトリウム級,6
量,シリンダ内,6
量,グリース量,6
量,ギヤ歯面間,6
量,はめあい面,6
量,の乗程度,6
量,~.mm/s以内,6
量,IR酸価,6
量,電動機分解点検時,5
量,錫体積,5
量,銅以外,5
量,鉄以外,5
量,部,5
量,運転開始ヶ月以内,5
量,軸受転動面,5
量,良好酸価値,5
量,累積運転時間,5
量,累積起動停止回数,5
量,粘度範囲外,5
量,潤滑状態鉄濃度,5
量,油中濃度,5
量,汚染度汚染粒子数,5
量,数時間程度,5
量,振動振幅,5
量,指示部,5
量,抜き油中,5
量,恒温槽内,5
量,往復摺動部分,5
量,弁体,5
量,大半,5
量,圧油中,5
量,各部,5
量,割,5
量,分,5
量,内輪部,5
量,全面,5
量,使用温度,5
量,主軸摺動面,5
量,主機停止時,5
量,リン濃度,5
量,ランナー摺動面,5
量,フィルタ精度,5
量,ナトリウム濃度,5
量,サーボシリンダ摺動面,5
量,cm-前後,5
量,N-号,5
量,.mgKOH/g以上,5
量,電動サーボ内,4
量,雰囲気中,4
量,防錆油中,4
量,開度,4
量,開口部,4
量,鉛以外,4
量,酸化度,4
量,運転時,4
量,週間,4
量,通り高濃度,4
量,軸受箱内,4
量,軸受摺道面,4
量,軸受メタル間,4
量,負荷圧力,4
量,試料不足,4
量,計数汚染度重量汚染度光学顕微鏡汚染度,4
量,視野全体,4
量,若干,4
量,耗速度,4
量,総合判断重量汚染度,4
量,結論軸受潤滑部,4
量,累計濃度,4
量,粘度範囲.~mm/s以内,4
量,粒子数量,4
量,範囲外,4
量,管理限界内,4
量,管理限界値±%以下,4
量,管理限界値.mgKOH/g以下,4
量,管理限界値%以内,4
量,箇所一般,4
量,確認累積錫濃度,4
量,発生元,4
量,異常圧力,4
量,現象ラビリンスシール部,4
量,熱伝導率,4
量,濾過汚染度,4
量,濾過圧力kgf/cm以下,4
量,潤滑油タンク給油口,4
量,測定範囲外,4
量,清掃中,4
量,混合比,4
量,消泡剤添加量,4
量,泡測定量,4
量,油値以上,4
量,油値.mgKOH/以下,4
量,油カタログ値.mgKOH/g以内,4
量,油カタログ値.mgKOH/g以上,4
量,汚染部,4
量,汚染粒子サイズ,4
量,汚染物中,4
量,気液界面温度,4
量,段,4
量,残り,4
量,機関内,4
量,樹脂軸受摺動面,4
量,概略寸法,4
量,桁程度,4
量,格回転速度,4
量,格回転,4
量,有無油中汚染物中,4
量,月日採油分,4
量,月平均時間,4
量,最大サイズ,4
量,更油後ヶ月間,4
量,日採油分,4
量,数日,4
量,数回,4
量,放熱効率,4
量,摩耗進行程度油量,4
量,摩耗進展速度,4
量,摩擦摺動面,4
量,損傷部,4
量,推奨時間,4
量,振動加速度,4
量,指数関数,4
量,循環中,4
量,当社管理限界値内,4
量,当社推奨管理基準以内,4
量,当社推奨基準値内,4
量,年半,4
量,平均,4
量,幅,4
量,常温,4
量,巡視中,4
量,局部,4
量,対策グリース中,4
量,安全度,4
量,大小,4
量,外部混入異物粘度粘度,4
量,外部混入異物固形分濃度,4
量,外輪間,4
量,外輪部,4
量,外寸,4
量,変化量,4
量,増加汚染度,4
量,塵埃中,4
量,基準値内,4
量,垂直荷重,4
量,圧油チャンバー内,4
量,回転摺動部,4
量,四層,4
量,台金接合部,4
量,剥離部分,4
量,前回採油時,4
量,判断基準値以下,4
量,初期試験時,4
量,内径,4
量,全体体積,4
量,偏荷重,4
量,保持器部,4
量,余裕,4
量,付着量,4
量,今後汚染度,4
量,二層,4
量,乗未満,4
量,主軸スリープ間,4
量,万時間程度,4
量,一部分,4
量,一方,4
量,ヶ月程度,4
量,ヶ月前後,4
量,モービルDTEオイルライト,4
量,メッシュ程度,4
量,メタル点検時,4
量,メタル摩耗速度,4
量,メタル接触部分,4
量,マイス乗,4
量,ポンプ内,4
量,ボルト,4
量,ホワイトメタル種,4
量,フィルタ表面全体,4
量,ナット転動面,4
量,ドレンバルブ配管分,4
量,タービン油供給量,4
量,タンク底部,4
量,スラッジ除去率,4
量,スラッジ外部混入異物潤滑油中,4
量,スラスト軸受潤滑中,4
量,スラスト軸受温度,4
量,スラストメタル寸法,4
量,ストレーナ内,4
量,シリンダ容量,4
量,サーボシンリンダ摺動面,4
量,サーボシンリンダー摺動面,4
量,サーボシリンダ内,4
量,サンプル量,4
量,サンプル中,4
量,コンクリート中,4
量,グリース値mgKOH/g以内,4
量,カタログ値.mgKOH/g以内,4
量,もの乗,4
量,はめあい面間,4
量,こと重量汚染度,4
量,ことベアリング軌道面,4
量,あまり差,4
量,あたり面,4
量,mg/ml以上,4
量,cm錫濃度,4
量,JIS規格内,4
量,.~%程度,4
量,.mgKOH/g前後,4
量,-以上,4
量,％平衡濃度,3
量,金属面間,3
量,配管分,3
量,運転開始週間以内,3
量,通常前後,3
量,追加投与量,3
量,軸受ケース摺動面,3
量,負荷試験中,3
量,調整不足,3
量,継続使用中,3
量,給脂間隔,3
量,累積クロム濃度,3
量,管理基準値計数汚染度,3
量,管理値,3
量,管理上限,3
量,発電機重量全体,3
量,発生程度,3
量,異常度,3
量,球状粒子以外,3
量,特性低下粘度,3
量,点検油中,3
量,濾過粘度,3
量,濾過油槽内,3
量,潤滑油供給量,3
量,潤滑油使用時間,3
量,溶解分散率,3
量,添加量,3
量,添加剤計数汚染度,3
量,流れ,3
量,油膜切れ発生粘度,3
量,汚染物濃度,3
量,水圧,3
量,次回油補充時,3
量,機機器停止中,3
量,極端,3
量,検出油中金属濃度,3
量,時間以内,3
量,時間以上,3
量,日間,3
量,断面写真計数汚染度計数汚染度,3
量,摺動部分,3
量,摩耗発生面積,3
量,損傷時,3
量,接触面,3
量,抜き油量,3
量,成分比,3
量,外部混入異物重量汚染度,3
量,変化割合,3
量,基準濃度,3
量,圧油集油槽計数汚染度,3
量,圧油系統内,3
量,圧油採油時,3
量,図番,3
量,図IRチャート比較計数汚染度,3
量,参照計数汚染度,3
量,前後,3
量,分解点検軸受摺動面,3
量,分解時,3
量,冷却効率,3
量,個数,3
量,使用時,3
量,余寿命評価Is値,3
量,低速時,3
量,低速回転,3
量,低温時,3
量,二つ,3
量,主軸折損部,3
量,両端部,3
量,レン不足,3
量,ラビリンス部,3
量,ボール転動面,3
量,ボス内,3
量,ペデスタル間,3
量,フレーキング面積,3
量,フラッシング時,3
量,ニッケル濃度,3
量,ドレン部分,3
量,ドレン部,3
量,データ数,3
量,チェックヶ月以内,3
量,タンク上部ストレーナベント部,3
量,スラスト油中,3
量,シリンダ摺動部,3
量,ケイ素濃度,3
量,グリース値以上,3
量,クロム増加量,3
量,ギヤ周り,3
量,NAS以上,3
量,.mgKOH/g程度,3
量,風量,2
量,顕微鏡観察コロ部,2
量,電気機器点検実施時,2
量,電気伝導率,2
量,除去率,2
量,限界濃度,2
量,限界値NAS級,2
量,長期停止中,2
量,錫増加量,2
量,鉄増加量,2
量,金属接触部,2
量,金属成分以外,2
量,金属分,2
量,重量汚染度計数汚染度,2
量,過去最高温度,2
量,過去最高,2
量,通水量,2
量,通り運転時間,2
量,軸直径,2
量,軸受間,2
量,軸受潤滑油中,2
量,軸受汚染度,2
量,軸受局部,2
量,軸受下部廃油口,2
量,転道面,2
量,軟質金属層,2
量,軌道面間,2
量,起動面,2
量,評価結果計数汚染度,2
量,評価供試油中,2
量,診断結果粘度,2
量,許容限界,2
量,許容増加分,2
量,許容値内,2
量,設置時,2
量,設備油量リットル,2
量,計算値,2
量,角度,2
量,規格値.~mm/s以内,2
量,行い摩耗速度,2
量,薄層部,2
量,総合判断汚染度,2
量,継続分析粘度,2
量,給脂排出口,2
量,結論ベアリング軌道面,2
量,組み立て時,2
量,細点,2
量,精密濾過ディーゼルエンジン中,2
量,粘度グレード規定内,2
量,粒経ピーク,2
量,粒子増加率,2
量,粒子割合,2
量,簡易点検時,2
量,管理限界値min以下,2
量,管理限界値.以上,2
量,管理推奨値内,2
量,管理基準内,2
量,管理基準値以上,2
量,管理基本値.mgKOH/g以内,2
量,管理基,2
量,管理値内,2
量,管理下限値以下,2
量,種,2
量,確認水分濃度,2
量,石油メーカ推奨基準値内,2
量,相対的荷水分濃度,2
量,直接ケルメット層,2
量,監視粘度,2
量,白濁部分,2
量,発電停止時,2
量,発生計数汚染度,2
量,異常値,2
量,番号,2
量,熱伝達率,2
量,点検油中金属濃度,2
量,炭素量,2
量,濾過重量汚染度,2
量,濾過中,2
量,潤金属潤滑部,2
量,潤滑状態軸受軌道面,2
量,潤滑状態汚染状態計数汚染度,2
量,潤滑状態全体,2
量,漏れ,2
量,溶解濃度,2
量,溶解分,2
量,溶出濃度,2
量,減速機構内,2
量,減速機ギヤ歯面,2
量,清掃酸価,2
量,清掃粘度,2
量,清掃油槽内,2
量,清掃汚染度,2
量,清掃時,2
量,海水濃度,2
量,浄油中,2
量,流速,2
量,油面上部,2
量,油系統内,2
量,油系統全体,2
量,油清浄度,2
量,油汚染度,2
量,油槽濃度,2
量,油槽上部,2
量,油基,2
量,油圧システム内,2
量,油値mgKOH/g以上,2
量,油値.mgKOH/以内,2
量,油中粒子金属濃度,2
量,油中粒子減少率,2
量,油中水分値,2
量,汚染割合,2
量,水量開度,2
量,水分含有量,2
量,水分値増加量,2
量,比較計数汚染度,2
量,比較EMBEDExcel.Sheet.計数汚染度,2
量,比率,2
量,正常時,2
量,正常値,2
量,次回定期検査時,2
量,機器類,2
量,機器運転中,2
量,極度,2
量,検出感度,2
量,未満,2
量,更油重量汚染度,2
量,時間程度以内,2
量,時間程度,2
量,昭和年,2
量,数ヶ月程度,2
量,数ppm以上,2
量,撹拌中,2
量,摩耗金属濃度,2
量,摩耗過酷度指数,2
量,摩耗過酷度Is値,2
量,摩耗進行計数汚染度,2
量,摩耗累積金属濃度,2
量,摩耗粒子量,2
量,摩耗粒子発生時,2
量,摩耗状態計数汚染度,2
量,摩耗体積量,2
量,損傷周波数,2
量,揚排水機場,2
量,推奨管理目安値内,2
量,接触面積,2
量,接着部,2
量,接着強度,2
量,接合部,2
量,採油分,2
量,採取以降稼働時間,2
量,振動管理基準値,2
量,振動発生時,2
量,振動周波数,2
量,必要銅濃度,2
量,必要油量,2
量,必要性計数汚染度,2
量,微量濃度,2
量,微少剥離面,2
量,後年間,2
量,影響汚染度,2
量,当社管理限界値,2
量,当社管理基準内,2
量,引火点引火点,2
量,底,2
量,年間稼働時間,2
量,平衡濃度到達時間,2
量,平衡時間,2
量,平成年度,2
量,平常時,2
量,巡視点検時,2
量,対策計数汚染度,2
量,密着面,2
量,容量,2
量,定期点検中,2
量,定常運転中,2
量,外部クーラー採油口,2
量,外周面,2
量,外ピン,2
量,変動幅,2
量,増大主機停止中,2
量,増加速度,2
量,増加水分濃度,2
量,塗料片,2
量,場合摩耗速度,2
量,基準値以内,2
量,基準値以下,2
量,基準値以上,2
量,圧油集油槽内,2
量,圧油配管中,2
量,圧油ポンプ内,2
量,回転時,2
量,回転体,2
量,回転中,2
量,周速時,2
量,周,2
量,各部摺動面,2
量,参照計数汚染度計数汚染度,2
量,原因推定潤滑面,2
量,厚み,2
量,半年,2
量,動体間,2
量,加速度,2
量,前回点検時,2
量,前回更油時,2
量,前回同様NAS級,2
量,制御油ユニット,2
量,初期鉄濃度,2
量,分高濃度,2
量,分析計数汚染度,2
量,分析累積鉄濃度,2
量,分析精度,2
量,分析汚染物重量,2
量,分析汚染数,2
量,分析汚染度,2
量,分析値,2
量,分析今回汚染度,2
量,出力,2
量,凝着摩耗部,2
量,冷却水量,2
量,内部圧力,2
量,全量,2
量,先端部,2
量,保有油量,2
量,供給油量,2
量,使用限界値,2
量,体積分,2
量,今年度中,2
量,今回温度,2
量,交換時,2
量,主機起動時,2
量,中層部油槽底部,2
量,中央部,2
量,不良領,2
量,上部軸受温度,2
量,三分の一,2
量,一定量,2
量,ヶ月~年程度,2
量,ワイトメタル層,2
量,ローラ以外,2
量,ラビリンス接触部,2
量,メッシュサイズ,2
量,メタル間,2
量,メタル以外,2
量,ミクロン以下,2
量,マグネシウム外部混入異物計数汚染度,2
量,ポリタンク内,2
量,ボール軌道面,2
量,ペンタン不溶分ペンタン不溶分,2
量,ベアリング購入時,2
量,プラント運転中,2
量,フェノール濃度,2
量,ピッチ角,2
量,バックラッシ量,2
量,バックラッシ上限値,2
量,ドレン配管部内,2
量,ドレン配管分,2
量,ドレンプラグ配管内,2
量,トライボテックス管理限界値計数汚染度,2
量,データNAS級以上,2
量,スラッジ中,2
量,スラスト軸受摺動面,2
量,スラストメタル面積,2
量,スプール摺動部,2
量,シール部分,2
量,シビア粒子計数汚染度,2
量,サーボシリンダ容量,2
量,サンプル瓶底部,2
量,ケーシング内容積,2
量,グリース油膜切れ,2
量,グリース採取時,2
量,グリース内,2
量,グリース値ppm以下,2
量,グリース供給量,2
量,クロム量,2
量,キン摺動面,2
量,ガイドメタルピボット部,2
量,ガイドベーン部,2
量,カムクラッチ軌道面,2
量,オイルタンク底部,2
量,エッジ部分,2
量,ろ,2
量,よそ年,2
量,それ以外,2
量,それぞれ,2
量,せり出し部分,2
量,こと底部,2
量,あと回,2
量,±以内,2
量,~程度,2
量,~桁摩耗速度,2
量,~時間,2
量,~以内,2
量,~以上,2
量,~乗,2
量,~ppm程度,2
量,n×~n×程度,2
量,mm程度,2
量,mm前後,2
量,mm/回,2
量,kW以下,2
量,kW以上,2
量,cm程度以下,2
量,VG規格内,2
量,RBOT酸価,2
量,NAS,2
量,Lリットル,2
量,Is値Is値,2
量,.倍,2
量,.個分,2
量,.~％以下,2
量,.~倍,2
量,.~mm/s以内,2
量,.ppm/年,2
量,.mgKOH./g以内,2
量,-mg/h程度,2
量,高面圧部分,1
量,高圧部,1
量,高低,1
量,頻度,1
量,項,1
量,静止板支持部,1
量,電荷,1
量,集油槽底部,1
量,限界値到達予測時間,1
量,間隔,1
量,開度不足,1
量,錫濃度錫濃度,1
量,鉛濃度,1
量,金属以外,1
量,重要汚染度,1
量,酸性分,1
量,配管容積分,1
量,配管付近油槽底部,1
量,部位以外,1
量,運転開始後ヶ月以内,1
量,通常分,1
量,軸摺動面,1
量,軸受面,1
量,軸受潤滑油内,1
量,軸受摺動部以外,1
量,軸受損傷時,1
量,軸受寸法,1
量,軸受劣化程度,1
量,軸受使用開始時,1
量,軸受以外,1
量,転動部分,1
量,転写面,1
量,起動回数回程度,1
量,赤丸内,1
量,調整油中,1
量,試験油温,1
量,試運転後時間,1
量,設定振動基準値,1
量,設備運転後ヶ月以内,1
量,計算汚染度,1
量,計数汚染度重量汚染度光学顕微鏡計数汚染度,1
量,計数汚染度NAS級以上,1
量,計数汚染度NAS級,1
量,製摩擦係数,1
量,補充量,1
量,表層面,1
量,若干高濃度,1
量,至急,1
量,縁部分,1
量,経緯＃G主機停止操作中,1
量,経緯運転中,1
量,累積稼働時間.時間,1
量,累積使用時間,1
量,粘度以外,1
量,粒子総数,1
量,粒子以外,1
量,管理基準値粘度,1
量,端面積,1
量,空転時,1
量,空気中,1
量,稼動中,1
量,稼働時,1
