報告書_id,文_id,動詞_id,動詞,主体,起点,対象,状況,着点,手段,関係,事象,レコード_id
109001831,8,2,減圧する, , ,冷媒, , , , ,圧力計 RBOTの圧力計の上限値であるMPa 破損する,786
109001831,9,12,する, , , , , , ,RBOT,RBOTの圧力計の上限値であるMPa RBOT する,786
109001831,11,3,係る, , , , , , ,特性低下,特性低下 係る,787
109001831,11,14,ある, , , ,十分, , , ,十分 潤滑油 ある,787
109001831,14,1,係る, , , , ,汚染, , ,摩耗 係る,788
109001831,18,5,厳しい, , ,金属接触, , , , ,金属接触 なる,789
109001831,18,9,検出する, , ,シビア粒子, , , , ,シビア粒子 発生する,789
109001831,19,7,ある, , , , ,良好の範囲, ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がのマイナス乗,良好の範囲 異常摩耗の早期発見パラメータであるIs値がのマイナス乗 ある,789
109001831,19,13,厳しい, , ,金属接触, , , , ,金属接触 なる,789
109001831,19,17,検出する, , ,シビア粒子, , , , ,シビア粒子 発生する,789
109001831,20,5,混入する, ,外部, , , , , ,外部 混入する,789
109001831,21,6,混入する, ,外部,銅, , , , ,外部 銅 混入する,789
109001834,0,4,ある, , , , ,潤滑油, , ,潤滑油 高い,790
109001834,0,4,ある, , , , ,軸受, , ,乗と軸受 ある,790
109001834,0,4,ある, , , , ,継続使用可能な状態, , ,潤滑油 ある,790
109001834,2,1,係る, , , , , , ,特性低下特性低下,特性低下特性低下 係る,791
109001834,3,8,ある, , , ,当社推奨の管理限界値である±％以内, , , ,当社推奨の管理限界値である±％以内 ある,791
109001834,4,3,設定する, , ,管理限界値, , , , ,管理限界値 設定する,792
109001834,11,1,係る, , , , ,汚染, , ,摩耗 係る,793
109001834,15,5,噛む, , ,異物, , , , ,異物 なる,794
109001834,15,6,発生する, , ,異物の込み, , , , ,異物の込み 発生する,794
109001834,15,9,厳しい, , ,金属接触, , , , ,金属接触 なる,794
109001834,15,13,検出する, , ,シビア粒子, , , , ,シビア粒子 発生する,794
109001834,16,6,高い, , , , , , ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗 高い,794
109001834,16,11,噛む, , ,異物, , , , ,異物 なる,794
109001834,16,12,発生する, , ,異物の込み, , , , ,異物の込み 発生する,794
109001834,16,15,厳しい, , ,金属接触, , , , ,金属接触 なる,794
109001834,16,19,検出する, , ,シビア粒子, , , , ,シビア粒子 発生する,794
109001834,17,5,混入する, ,外部, , , , , ,外部 混入する,794
109001834,18,5,発生する, , , ,潤滑箇所, , , ,潤滑箇所 適正,794
109001834,18,7,検出する, , , , , ,金属接触, ,金属接触 厳しい,794
109001834,18,11,混入する, ,.pm,鉄, , , , ,.pm 鉄 異物 混入する,794
109001834,18,11,混入する, ,外部,鉄, , , , ,外部 混入する,794
109001834,18,16,検出する, , ,亜鉛, , , , ,亜鉛 析出する,794
109001834,18,16,検出する, , ,カルシウム, , , , ,カルシウム 発生する,794
109001838,0,6,ある, , , , ,潤滑油, , ,潤滑油 高い,795
109001838,0,6,ある, , , , ,本機器の軸受, , ,潤滑油 本機器の軸受 ある,795
109001838,0,6,ある, , , , ,ギヤ, , ,IR ギヤ ある,795
109001838,0,6,ある, , , , ,継続使用可能な状態, , ,潤滑油 ある,795
109001838,0,15,懸念する,摩耗の進行, , , , , , ,摩耗 進行する,795
109001838,1,1,係る, , , , , , ,特性低下特性低下,特性低下特性低下 係る,796
109001838,1,5,低下する, , ,粘度, , , , ,粘度 低下する,796
109001838,2,8,ある, , , ,当社推奨の管理限界値である±％以内, , , ,当社推奨の管理限界値である±％以内 ある,796
109001838,2,10,低下する, , , , ,粘度粘度, , ,粘度粘度 低下する,796
109001838,3,3,設定する, , ,管理限界値, , , , ,管理限界値 設定する,797
109001838,5,6,混入する, , ,冷媒ガス, ,酸化安定度, , ,冷媒ガス 潤滑油 混入する,798
109001838,5,6,混入する, , ,冷媒ガス, ,潤滑油, , ,冷媒ガス 潤滑油 混入する,798
109001838,6,1,溶け込む, , ,冷媒ガス, , , , ,冷媒ガス 酸化安定度 溶け込む,798
109001838,6,5,入れる, , ,溶け込んだ潤滑油, ,RBOT測定器の恒温槽, , ,溶け込んだ潤滑油 RBOT測定器の恒温槽 入れる,798
109001838,6,13,上昇する, , ,場合の最高圧力~MPa, , , , ,場合の最高圧力~MPa 溶け込んだ潤滑油 上昇する,798
109001838,7,6,上昇する, , ,RBOTの圧力計の上限値であるMPa, , , , ,RBOTの圧力計の上限値であるMPa 溶け込んだ潤滑油 上昇する,798
109001838,7,10,破損する, , ,圧力計, , , , ,RBOTの圧力計の上限値であるMPa RBOT する,798
109001838,7,14,なる, , , ,冷媒の溶存量, , ,危険な状態,冷媒の溶存量 危険な状態 なる,798
109001838,8,2,減圧する, , ,冷媒, , , , ,圧力計 RBOTの圧力計の上限値であるMPa 破損する,798
109001838,9,12,する, , , , , , ,RBOT,RBOTの圧力計の上限値であるMPa RBOT する,798
109001838,11,3,係る, , , , , , ,特性低下,特性低下 係る,799
109001838,11,14,ある, , , ,十分, , , ,十分 潤滑油 ある,799
109001838,14,1,係る, , , , ,汚染, , ,摩耗 係る,800
109001838,19,9,ある, , , , ,良好の範囲, , ,良好な範囲 ある,801
109001838,19,13,良好, , , , ,潤滑箇所の潤滑状態, , ,潤滑箇所の潤滑状態 良好,801
109001838,20,5,混入する, ,外部, , , , , ,外部 潤滑箇所の潤滑状態 混入する,801
109001838,20,12,検出する,ppm, ,リン, , , , ,ppm 鉄 検出する,801
109001838,20,12,検出する,ppm, ,ケイ素, , , , ,ケイ素 検出する,801
109001838,21,5,混入する, ,外部, , , , , ,外部 混入する,801
109001838,21,11,検出する, , ,カルシウム, , , , ,カルシウム 発生する,801
109001838,21,11,検出する, , ,ナトリウム, , , , ,ナトリウム 発生する,801
109001844,0,4,ある, , , , ,潤滑油, , ,潤滑油 高い,824
109001844,0,4,ある, , , , ,設備, , ,設備 考える,824
109001844,0,4,ある, , , , ,継続使用可能な状態, , ,潤滑油 ある,824
109001844,1,1,係る, , , , , , ,特性低下特性低下,特性低下特性低下 係る,825
109001844,2,8,ある, , , ,当社推奨の管理限界値である±％以内, , , ,当社推奨の管理限界値である±％以内 ある,825
109001844,3,3,設定する, , ,管理限界値, , , , ,管理限界値 設定する,826
109001844,8,1,係る, , , , ,汚染, , ,摩耗 係る,827
109001844,12,5,噛む, , ,異物, , , , ,異物 なる,828
109001844,12,6,発生する, , ,異物の込み, , , , ,異物の込み 発生する,828
109001844,12,8,検出する, , ,切削粒子, , , , ,切削粒子 厳しい,828
109001844,13,6,高い, , , , , , ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗 高い,828
109001844,13,11,噛む, , ,異物, , , , ,異物 なる,828
109001844,13,12,発生する, , ,異物の込み, , , , ,異物の込み 発生する,828
109001844,13,14,検出する, , ,切削粒子, , , , ,切削粒子 厳しい,828
109001844,14,5,発生する, , , ,潤滑箇所, , , ,潤滑箇所 適正,828
109001844,14,7,検出する, , , , , ,金属接触, ,金属接触 厳しい,828
109001844,14,20,混入する,ppm,ppm,油の添加剤成分であるリン, , , , ,亜鉛 油の添加剤成分であるリン 混入する,828
109001844,14,20,混入する,ppm,ppm,亜鉛, , , , ,亜鉛 油の添加剤成分であるリン 混入する,828
109001844,14,20,混入する,ppm,ppm,カルシウム, , , , ,亜鉛 油の添加剤成分であるリン 混入する,828
109001844,14,20,混入する,ppm,外部,油の添加剤成分であるリン, , , , ,外部 油の添加剤成分であるリン 混入する,828
109001844,14,20,混入する,ppm,外部,亜鉛, , , , ,外部 亜鉛 混入する,828
109001844,14,20,混入する,ppm,外部,カルシウム, , , , ,外部 油の添加剤成分であるリン 混入する,828
109001844,14,20,混入する,ppm,ppm,油の添加剤成分であるリン, , , , ,亜鉛 油の添加剤成分であるリン 混入する,828
109001844,14,20,混入する,ppm,ppm,亜鉛, , , , ,亜鉛 油の添加剤成分であるリン 混入する,828
109001844,14,20,混入する,ppm,ppm,カルシウム, , , , ,亜鉛 油の添加剤成分であるリン 混入する,828
109001844,14,20,混入する,ppm,外部,油の添加剤成分であるリン, , , , ,外部 油の添加剤成分であるリン 混入する,828
109001844,14,20,混入する,ppm,外部,亜鉛, , , , ,外部 亜鉛 混入する,828
109001844,14,20,混入する,ppm,外部,カルシウム, , , , ,外部 油の添加剤成分であるリン 混入する,828
109001844,14,20,混入する,ppm,ppm,油の添加剤成分であるリン, , , , ,亜鉛 油の添加剤成分であるリン 混入する,828
109001844,14,20,混入する,ppm,ppm,亜鉛, , , , ,亜鉛 油の添加剤成分であるリン 混入する,828
109001844,14,20,混入する,ppm,ppm,カルシウム, , , , ,亜鉛 油の添加剤成分であるリン 混入する,828
109001844,14,20,混入する,ppm,外部,油の添加剤成分であるリン, , , , ,外部 油の添加剤成分であるリン 混入する,828
109001844,14,20,混入する,ppm,外部,亜鉛, , , , ,外部 亜鉛 混入する,828
109001844,14,20,混入する,ppm,外部,カルシウム, , , , ,外部 油の添加剤成分であるリン 混入する,828
109001844,15,5,発生する, , , ,潤滑箇所, , , ,潤滑箇所 適正,828
109001844,15,7,検出する, , , , , ,金属接触, ,金属接触 厳しい,828
109001844,15,10,混入する, ,外部,鉄, , , , ,油の添加剤成分であるリン ケイ素 混入する,828
109001844,15,17,検出する, , ,亜鉛, , , , ,亜鉛 析出する,828
109001844,15,17,検出する, , ,ナトリウム, , , , ,ナトリウム 発生する,828
109001844,15,17,検出する, , ,カルシウム, , , , ,カルシウム 発生する,828
109001852,0,4,ある, , , , ,潤滑油, , ,潤滑油 高い,860
109001852,0,4,ある, , , , ,軸受, , ,乗と軸受 ある,860
109001852,0,4,ある, , , , ,継続使用可能な状態, , ,潤滑油 ある,860
109001852,0,8,高い, , ,水分濃度, , , , ,水分濃度 潤滑油 高い,860
109001852,0,8,高い, , ,汚染度, , , , ,汚染度 高い,860
109001852,0,10,進行する, , ,摩耗, , , , ,摩耗 進行する,860
109001852,1,1,係る, , , , , , ,特性低下特性低下,特性低下特性低下 係る,861
109001852,2,8,ある, , , ,当社推奨の管理限界値である±％以内, , , ,当社推奨の管理限界値である±％以内 ある,861
109001852,3,3,設定する, , ,管理限界値, , , , ,管理限界値 設定する,862
109001852,8,1,係る, , , , ,汚染, , ,摩耗 係る,863
109001852,8,9,上昇する, , ,水分, , , , ,水分 上昇する,863
109001852,8,9,上昇する, , ,汚染粒子数, , , , ,汚染粒子数 汚染する,863
109001852,8,9,上昇する, , ,汚染度物重量, , , , ,汚染度物重量 到達する,863
109001852,8,9,上昇する, , ,当社推の管理限界値, , , , ,水分 汚染 上昇する,863
109001852,9,5,上昇する, , ,当社推奨の管理限界値の, , , , ,当社推奨の管理限界値 上昇する,863
109001852,10,5,上昇する, , ,当社推奨の管理限界値のNAS級, , , , ,当社推奨の管理限界値 上昇する,863
109001852,11,5,上昇する, , ,当社推奨の管理限界値のmg/ml, , , , ,当社推奨の管理限界値 水分 上昇する,863
109001852,12,8,なる, , , , , , ,高温,高温 なる,863
109001852,12,13,混入する, ,外部, , , , , ,外部 混入する,863
109001852,12,16,検出する,樹脂等, , , , , , ,樹脂等 検出する,863
109001852,13,6,高い, , , , , , ,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗,異常摩耗の早期発見パラメータであるフェログラフィーのIs値がの乗 高い,863
109001852,13,14,なる, , , , , , ,高温,高温 なる,863
109001852,13,19,混入する, ,外部, , , , , ,外部 混入する,863
109001852,13,22,検出する,樹脂等, , , , , , ,樹脂等 検出する,863
109001852,14,5,発生する, , , ,潤滑箇所, , , ,潤滑箇所 適正,863
109001852,14,7,検出する, , , , , ,金属接触, ,金属接触 厳しい,863
109001852,14,23,混入する,ppm,ppm,鉄, , , , ,ppm ppm 鉛 混入する,863
109001852,14,23,混入する,ppm,ppm,鉛, , , , ,ppm ppm 鉛 混入する,863
109001852,14,23,混入する,ppm,ppm,油の添加剤成分であるリン, , , , ,油の添加剤成分であるリン ケイ素 混入する,863
109001852,14,23,混入する,ppm,ppm,亜鉛, , , , ,ppm 亜鉛 検出する,863
109001852,14,23,混入する,ppm,ppm,カルシウム, , , , ,ppm 外部 鉄 鉛 混入する,863
109001852,14,23,混入する,ppm,外部,鉄, , , , ,外部 油の添加剤成分であるリン 混入する,863
109001852,14,23,混入する,ppm,外部,鉛, , , , ,外部 鉛 錫 混入する,863
109001852,14,23,混入する,ppm,外部,油の添加剤成分であるリン, , , , ,外部 油の添加剤成分であるリン 混入する,863
109001852,14,23,混入する,ppm,外部,亜鉛, , , , ,外部 亜鉛 混入する,863
109001852,14,23,混入する,ppm,外部,カルシウム, , , , ,外部 カルシウム 混入する,863
109001852,14,23,混入する,pm,ppm,鉄, , , , ,鉄 油の添加剤成分であるリン 混入する,863
109001852,14,23,混入する,pm,ppm,鉛, , , , ,ppm ppm 鉛 混入する,863
109001852,14,23,混入する,pm,ppm,油の添加剤成分であるリン, , , , ,鉄 油の添加剤成分であるリン 混入する,863
109001852,14,23,混入する,pm,ppm,亜鉛, , , , ,ppm ppm 鉄 水分 混入する,863
109001852,14,23,混入する,pm,ppm,カルシウム, , , , ,ppm ppm 鉄 水分 混入する,863
109001852,14,23,混入する,pm,外部,鉄, , , , ,外部 油の添加剤成分であるリン 混入する,863
109001852,14,23,混入する,pm,外部,鉛, , , , ,外部 鉛 錫 混入する,863
109001852,14,23,混入する,pm,外部,油の添加剤成分であるリン, , , , ,外部 油の添加剤成分であるリン 混入する,863
109001852,14,23,混入する,pm,外部,亜鉛, , , , ,外部 亜鉛 混入する,863
109001852,14,23,混入する,pm,外部,カルシウム, , , , ,外部 カルシウム 混入する,863
109001852,14,23,混入する,ppm,ppm,鉄, , , , ,油の添加剤成分であるリン ケイ素 混入する,863
109001852,14,23,混入する,ppm,ppm,鉛, , , , ,鉛 鉄 混入する,863
109001852,14,23,混入する,ppm,ppm,油の添加剤成分であるリン, , , , ,油の添加剤成分であるリン ケイ素 混入する,863
109001852,14,23,混入する,ppm,ppm,亜鉛, , , , ,ppm 亜鉛 検出する,863
109001852,14,23,混入する,ppm,ppm,カルシウム, , , , ,ppm 外部 鉄 鉛 混入する,863
109001852,14,23,混入する,ppm,外部,鉄, , , , ,外部 油の添加剤成分であるリン 混入する,863
